약국명,주소,대표전화,행정구,시작(월),마감(월),시작(화),마감(화),시작(수),마감(수),시작(목),마감(목),시작(금),마감(금),시작(토),마감(토),시작(일),마감(일),시작(공휴일),마감(공휴일),일요일운영,공휴일운영,야간운영(월),야간운영(화),야간운영(수),야간운영(목),야간운영(금),야간운영(토),야간운영(일),야간운영(공휴일)
소화약국,서울특별시 서초구 방배로 87 1층 1호 (방배동),02-558-3400,서초구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1600,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
소화약국,서울특별시 동작구 여의대방로24나길 2 (대방동),02-821-4551,동작구,830,2000,830,2000,830,2000,830,2000,830,2000,830,1900,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
소화약국,서울특별시 노원구 상계로 320 (상계동),02-937-0415,노원구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1530,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
소화약국,서울특별시 영등포구 버드나루로7길 7 (영등포동2가),02-2635-4341,영등포구,800,1900,800,1900,800,1900,800,1900,800,1900,800,1400,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
속편한약국,서울특별시 은평구 갈현로 206 (갈현동),02-356-9200,은평구,730,2100,730,2100,730,2100,730,2100,730,2100,730,1900,900,2100,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
손약국,서울특별시 송파구 백제고분로 405 1층 (송파동),02-421-8684,송파구,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
손약국,서울특별시 중랑구 중랑역로 62 1층 (중화동),02-439-0833,중랑구,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
손약국,서울특별시 노원구 상계로3길 10 한일빌딩 304호 (상계동),02-936-8283,노원구,900,1830,900,1830,900,1830,900,1830,900,1830,900,1330,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
손온누리약국,서울특별시 도봉구 도봉로 626 (창동),02-904-3644,도봉구,800,1900,800,1900,800,1900,800,1900,800,1900,800,1400,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
솔밭약국,서울특별시 강북구 삼양로 579 화성빌딩 1층 (우이동),070-8802-4413,강북구,830,2000,830,2000,830,2000,830,2000,830,2000,830,1800,1000,1400,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔벗약국,서울특별시 서대문구 세검정로 72 (홍제동),02-3216-8151,서대문구,900,1800,900,1800,900,1800,900,1800,900,1800,900,1500,1000,1400,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔빛동양약국,서울특별시 강남구 언주로30길 10 현대비전21 110호 (도곡동),070-7740-5462,강남구,900,2100,900,2100,900,2100,900,2100,900,2100,900,1900,1000,1400,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
소아제일약국,서울특별시 용산구 청파로 383-8 (서계동),02-711-2223,용산구,830,1730,830,1730,830,1730,830,1730,830,1730,830,1330,900,1800,1000,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔빛약국,서울특별시 중랑구 면목로 456 한성빌딩 3층 (면목동),02-496-9053,중랑구,930,1830,930,1830,930,1830,930,1830,930,1830,930,1400,1000,1400,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔샘약국,서울특별시 강북구 솔샘로 295-1 (미아동),02-988-2209,강북구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,1000,1400,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔샘우리약국,서울특별시 강북구 솔샘로 203 1층 (미아동),02-987-5634,강북구,830,2000,830,2000,830,2000,830,2000,830,2000,830,1500,1000,1400,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔솔온누리약국,서울특별시 강동구 양재대로 1365 심포니타워 111호 (성내동),02-486-2005,강동구,900,1930,900,1930,900,1930,900,1930,900,1930,900,1500,1000,1400,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔약국,서울특별시 은평구 진관4로 77 702동 113호 (진관동 은평뉴타운상림마을),02-355-5304,은평구,900,1900,900,1900,900,1700,900,1900,900,1900,900,1700,1000,1400,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔약국,서울특별시 강남구 개포로 615  (개포동),02-2226-9828,강남구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1900,1000,1400,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔약국,서울특별시 강북구 솔샘로 167 지하층 312호 (미아동 상가동),02-988-3078,강북구,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,1000,1400,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
솔약국,서울특별시 중구 퇴계로 447 108109호 (황학동 황학 아크로타워),02-6369-5203,중구,800,1930,800,1930,800,1930,800,1930,800,1930,800,1430,1000,1400,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔약국,서울특별시 강서구 양천로 564 등촌동두산위브센티움 131호 (등촌동),02-3662-8899,강서구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600,1000,1400,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔약국,서울특별시 서대문구 수색로 32,02-372-3775,서대문구,915,2000,915,1800,915,2000,915,1800,915,2000,915,1600,1000,1400,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔약국,서울특별시 강동구 진황도로 85 (길동) 강동큐브2차105106호,070-7122-0075,강동구,830,2100,830,2100,830,2100,830,2100,830,2100,900,2100,1130,2000,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
솔약국,서울특별시 서초구 효령로 237 103-1호 (서초동 서초한신리빙타워),02-523-6875,서초구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1600,1130,2000,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔잎약국,서울특별시 강남구 개포로 615  (개포동),02-445-8928,강남구,800,1900,800,1900,800,1900,800,1900,800,1900,800,1300,1130,2000,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
솔트약국,서울특별시 강서구 양천로 660 지층 L02호 (염창동),02-3661-8880,강서구,830,2000,830,2000,830,2000,830,2000,830,2000,830,1400,1130,2000,830,1400,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
송&김약국,서울특별시 영등포구 도신로 88 (신길동),02-848-6596,영등포구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1600,1130,2000,830,1400,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
송도약국,서울특별시 강북구 도봉로 343 야산빌딩 1층 (수유동),02-908-4270,강북구,900,2200,900,2200,900,2200,900,2200,900,2200,900,2000,1000,1830,930,1830,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
송송약국,서울특별시 종로구 종로 19 르메이에르종로타운1 1층 116-1호 (종로1가),02-733-4425,종로구,900,2100,900,2100,900,2100,900,2100,900,2100,1000,1700,1000,1830,930,1830,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
송송약국,서울특별시 성동구 왕십리로 410 106호 (하왕십리동 센트라스),02-6285-0017,성동구,900,1900,900,1900,900,1900,900,1900,900,1900,830,1430,1000,1830,930,1830,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
수서약국,서울특별시 강남구 광평로56길 11 109호(수서동도시개발아파트6단지상가),02-459-2293,강남구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,800,2230,1000,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
송약국,서울특별시 양천구 오목로 325 지하1층 (목동),02-2062-2575,양천구,930,2130,930,2130,930,2130,930,2130,930,2130,900,2130,1300,2130,1300,2130,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
송약국,서울특별시 동작구 상도로 246 1층 (상도동),02-3280-8710,동작구,900,1930,900,1930,900,1930,900,1930,900,1930,900,1430,1300,2130,1300,2130,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
송약국,서울특별시 강서구 양천로 637 104호(염창동삼성아파트상가),02-2659-2526,강서구,900,2130,900,2130,900,2130,900,2130,900,2130,900,1900,1300,2130,1300,2130,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
송원온누리약국,서울특별시 성북구 종암로 132 201호 (종암동 종암우림카이저팰리스),02-915-3500,성북구,900,1840,900,1840,900,1840,900,1840,900,1840,900,1600,1300,2130,1300,2130,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
송이약국,서울특별시 종로구 종로 19 르메이에르종로타운1 2층 206-1호 (종로1가),02-720-1777,종로구,1030,1830,1030,1830,1030,1830,1030,1830,1030,1830,900,1600,1300,2130,1300,2130,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
송이약국,서울특별시 도봉구 도봉로113길 41 (쌍문동),02-906-6363,도봉구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,1300,2130,1300,2130,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
송이온누리약국,서울특별시 중랑구 신내로 211  212호 (신내동),02-6743-4262,중랑구,830,1900,830,1900,830,1900,830,1900,830,1900,900,1600,1300,2130,1300,2130,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
송일약국,서울특별시 강북구 도봉로18길 46 (미아동),02-989-8732,강북구,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900,1300,2130,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
송정약국,서울특별시 중랑구 면목로 495 (상봉동),02-433-1558,중랑구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1530,800,1900,1300,2130,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
송정온누리약국,서울특별시 강서구 공항대로 34 1층 (공항동),02-2661-7563,강서구,830,2100,830,2100,830,2100,830,2100,830,2100,830,1700,800,1900,1300,2130,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
송천약국,서울특별시 강북구 솔샘로 291-1 1층 (미아동),02-981-0708,강북구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1600,800,1900,1300,2130,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
송파24약국,서울특별시 송파구 송파대로 111 하비오길 송파대로202동 161호 (문정동 파크하비오),02-400-1502,송파구,830,2400,830,2400,830,2400,830,2400,830,2400,830,2400,830,2400,830,2400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
송파그랜드약국,서울특별시 송파구 문정로4길 14 동산빌딩 1층 (문정동),02-426-0610,송파구,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,1200,2200,1200,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
송파드림온누리약국,서울특별시 송파구 가락로 61 1층 102호 (석촌동),02-6476-1200,송파구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1900,1200,2200,1200,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
송파미소약국,서울특별시 송파구 올림픽로35길 10 B동 308-1호 (신천동 파크리오),02-425-3296,송파구,840,2000,840,2000,840,2000,840,2000,840,2000,840,1500,1200,2200,1200,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
송파사거리약국,서울특별시 송파구 송파대로 387 1층 (석촌동),02-420-4452,송파구,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,1200,2200,1200,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
송파새길약국,서울특별시 송파구 송파대로 145 문정 오벨리스크 108호 (문정동),02-449-6474,송파구,900,2100,900,2100,900,2100,900,2100,900,2100,900,1800,1200,2200,900,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
송파새롬약국,서울특별시 송파구 송파대로28길 27 (가락동 성원상떼빌 102동 202호),02-403-4131,송파구,845,1930,845,1930,845,1930,845,1930,845,1930,845,1500,1200,2200,900,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
송파샘약국,서울특별시 송파구 송파대로 345 1A동 2040호 (가락동 헬리오시티),02-430-9888,송파구,900,1900,900,1900,900,1900,900,1900,900,1900,930,1700,1200,2200,900,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
송파온누리약국,서울특별시 송파구 오금로32길 28 (송파동),02-422-4262,송파구,900,2100,900,2100,900,2100,900,2100,900,2100,900,1700,1200,2200,900,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
송파우리약국,서울특별시 송파구 토성로 65 (풍납동 태양상가 108호),02-473-9119,송파구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1900,1200,2200,900,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
송파제일약국,서울특별시 송파구 동남로 217 동희빌딩 1층 (가락동),02-409-6262,송파구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600,1200,2200,900,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
송파중앙약국,서울특별시 송파구 오금로 91 1층 (방이동),02-417-0255,송파구,930,1930,930,1930,930,1930,930,1930,930,1930,930,1530,1200,2200,900,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
송파태양약국,서울특별시 송파구 백제고분로48길 22 (방이동),02-424-3641,송파구,1200,2000,1200,2000,1200,2000,1200,2000,1200,2000,900,2100,1200,2000,900,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
송파프라자약국,서울특별시 송파구 가락로 112 내경빌딩 (석촌동),02-425-0539,송파구,900,1930,900,1930,900,1930,900,1930,900,1930,900,1700,1200,2000,900,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
송파하나약국,서울특별시 송파구 마천로41길 1 1층 (마천동),070-8226-3999,송파구,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,1200,2000,900,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
수도약국,서울특별시 서초구 동광로 65 (방배동),02-537-7577,서초구,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,1200,2000,900,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
수도약국,서울특별시 광진구 광나루로 529 (구의동),02-447-8114,광진구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1800,1030,1700,900,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
수도약국,서울특별시 종로구 인사동길 40 (관훈동),02-732-3336,종로구,930,2000,930,2000,930,2000,930,2000,930,2000,930,2000,1200,1900,900,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
수도약국,서울특별시 금천구 가산로3길 93,02-855-3052,금천구,900,2030,900,2030,900,2030,900,2030,900,2030,900,1700,1200,1900,900,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
수락100세약국,서울특별시 노원구 동일로 1673 (상계동),02-937-2103,노원구,900,2130,900,2130,900,2130,900,2130,900,2130,900,2100,1200,1900,900,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
수락프라자약국,서울특별시 노원구 동일로 1669 (상계동),02-935-7523,노원구,900,2230,900,2230,900,2230,900,2230,900,2230,900,2230,900,2200,900,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
수려한약국,서울특별시 마포구 월드컵북로 137 1층 2호 (성산동 씨에스타워),02-325-8487,마포구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1600,900,2200,900,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
수명산약국,서울특별시 강서구 수명로 68-11 107호 (내발산동 발산타워),02-2667-6363,강서구,900,2100,900,2100,900,2100,900,2100,900,2100,900,2000,900,2200,900,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
수명약국,서울특별시 성동구 왕십리로 94-2 1층 (성수동1가),02-464-8887,성동구,900,2100,900,2100,900,2100,900,2100,900,2100,900,2000,900,2200,900,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
수명약국,서울특별시 용산구 신흥로 141 (용산동2가),02-754-2697,용산구,900,2130,900,2130,900,2130,900,2130,900,2130,1000,1700,900,2130,900,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
수민약국,서울특별시 은평구 연서로 222 102호 (대조동 유니온빌딩),02-352-3177,은평구,900,2000,900,1900,900,1900,900,2000,900,1900,900,1500,900,2130,900,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
수범약국,서울특별시 영등포구 경인로 835 (영등포동4가),02-2678-2288,영등포구,830,2130,830,2130,830,2130,830,2130,830,2130,830,2130,830,2130,900,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
수보약국,서울특별시 성북구 솔샘로6길 63 (정릉동),02-914-1555,성북구,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000,830,2130,900,2000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
수복약국,서울특별시 용산구 새창로12길 12 (도원동),02-714-0667,용산구,730,2500,730,2500,730,2500,730,2500,730,2500,730,2500,730,2500,730,2500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
수빈온누리약국,서울특별시 강동구 풍성로 116  (성내동),02-471-2276,강동구,800,2100,800,2100,800,2100,800,2100,800,2100,800,1500,730,2500,730,2500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
수산약국,서울특별시 영등포구 대림로34길 12 (대림동),02-832-2994,영등포구,930,2200,930,2200,930,2200,930,2200,930,2200,930,2200,800,1200,730,2500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
수산약국,서울특별시 동작구 노들로 674 노량진수산물도매시장 2층 (노량진동),02-2254-8275,동작구,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2000,1100,1900,1100,1900,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
수서메디칼약국,서울특별시 강남구 밤고개로1길 10,02-2040-6799,강남구,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400,1100,1900,1100,1900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
수서역약국,서울특별시 강남구 광평로 지하 270 수서역 지하 1층 (수서동),02-3412-5533,강남구,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
수서역정민아약국,서울특별시 강남구 광평로56길 8-13 1층 101호 (수서동 수서타워),02-3412-7655,강남구,900,2130,900,2130,900,2130,900,2130,900,2130,900,1900,800,2200,800,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
수서옵티마약국,서울특별시 강남구 광평로51길 8  (수서동),02-3412-7430,강남구,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,800,2200,1000,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
수성약국,서울특별시 노원구 상계로1길 66 1층102호 (상계동),02-937-4135,노원구,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2000,1000,2000,1000,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
수성약국,서울특별시 영등포구 양평로 68 DN빌딩 1층 (당산동6가),02-2633-3669,영등포구,830,1830,830,1830,830,1830,830,1830,830,1830,830,1330,1000,2000,1000,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
수성약국,서울특별시 중랑구 신내로 115  (신내동 신내10단지신내아파트),02-3421-3649,중랑구,900,2130,900,2130,900,2130,900,2130,900,2130,900,2000,1000,2000,1000,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
수암약국,서울특별시 서초구 명달로9길 4 (방배동),02-586-8574,서초구,730,2100,730,2100,730,2100,730,2100,730,2100,730,1800,1000,2000,1000,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
수약국,서울특별시 종로구 종로 33,02-778-5985,종로구,900,1930,900,1930,900,1930,900,1930,900,1930,900,1430,1000,2000,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
수약국,서울특별시 강남구 선릉로69길 19  (역삼동 역삼래미안아파트),02-563-1601,강남구,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300,1000,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
수약국,서울특별시 마포구 월드컵로 151 (망원동),02-6085-1469,마포구,900,2000,900,2000,900,2000,900,2000,900,2000,900,2300,900,2300,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
수약국,서울특별시 구로구 중앙로15길 107  (고척동),02-2611-5435,구로구,900,1930,900,1930,900,1930,900,1930,900,1930,900,1530,900,2300,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
수약국,서울특별시 영등포구 도신로 90 (신길동),02-848-3294,영등포구,830,2030,830,2030,830,2030,830,2030,830,2030,830,1730,900,2300,1000,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
수약국,서울특별시 양천구 중앙로 247 1층 (신정동),02-2699-7189,양천구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,900,2300,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
수약국,서울특별시 서초구 동작대로 134 5층 (방배동가나안빌딩),02-3478-2929,서초구,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400,900,2300,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
수약국,서울특별시 송파구 가락로 113 (석촌동 금도빌딩 104호),02-423-2664,송파구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,900,2300,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
수약국,서울특별시 강서구 방화동로 102 103호 (방화동),02-2666-8182,강서구,900,1930,900,1930,900,1930,900,1930,900,1930,900,1700,900,2300,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
수약국,서울특별시 금천구 시흥대로 201 삼성홈플러스 지하1층 (시흥동),02-891-9991,금천구,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
수약국,서울특별시 용산구 백범로51길 6 지하1층 (효창동),02-701-8224,용산구,800,1830,800,1830,800,1830,800,1830,800,1830,800,1530,1000,2200,800,1230,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
